DATE,CHAIN,PERIOD,NEW_USERS
2024-05-23 00:00:00.000,Arbitrum,0.25% fee,5323
2024-05-23 00:00:00.000,Avalanche,0.25% fee,486
2024-05-23 00:00:00.000,BSC,0.25% fee,6025
2024-05-23 00:00:00.000,Base,0.25% fee,21422
2024-05-23 00:00:00.000,Ethereum,0.25% fee,10425
2024-05-23 00:00:00.000,Optimism,0.25% fee,2965
2024-05-23 00:00:00.000,Polygon,0.25% fee,8387
2024-05-24 00:00:00.000,Arbitrum,0.25% fee,6226
2024-05-24 00:00:00.000,Avalanche,0.25% fee,496
2024-05-24 00:00:00.000,BSC,0.25% fee,5377
2024-05-24 00:00:00.000,Base,0.25% fee,22412
2024-05-24 00:00:00.000,Ethereum,0.25% fee,10545
2024-05-24 00:00:00.000,Optimism,0.25% fee,2736
2024-05-24 00:00:00.000,Polygon,0.25% fee,7814
2024-05-25 00:00:00.000,Arbitrum,0.25% fee,7441
2024-05-25 00:00:00.000,Avalanche,0.25% fee,451
2024-05-25 00:00:00.000,BSC,0.25% fee,5892
2024-05-25 00:00:00.000,Base,0.25% fee,19006
2024-05-25 00:00:00.000,Ethereum,0.25% fee,10796
2024-05-25 00:00:00.000,Optimism,0.25% fee,2400
2024-05-25 00:00:00.000,Polygon,0.25% fee,4021
2024-05-26 00:00:00.000,Arbitrum,0.25% fee,7934
2024-05-26 00:00:00.000,Avalanche,0.25% fee,371
2024-05-26 00:00:00.000,BSC,0.25% fee,5074
2024-05-26 00:00:00.000,Base,0.25% fee,18019
2024-05-26 00:00:00.000,Ethereum,0.25% fee,11116
2024-05-26 00:00:00.000,Optimism,0.25% fee,2156
2024-05-26 00:00:00.000,Polygon,0.25% fee,4053
2024-05-27 00:00:00.000,Arbitrum,0.25% fee,8191
2024-05-27 00:00:00.000,Avalanche,0.25% fee,524
2024-05-27 00:00:00.000,BSC,0.25% fee,5467
2024-05-27 00:00:00.000,Base,0.25% fee,25952
2024-05-27 00:00:00.000,Ethereum,0.25% fee,10532
2024-05-27 00:00:00.000,Optimism,0.25% fee,2457
2024-05-27 00:00:00.000,Polygon,0.25% fee,4874
2024-05-28 00:00:00.000,Arbitrum,0.25% fee,9657
2024-05-28 00:00:00.000,Avalanche,0.25% fee,784
2024-05-28 00:00:00.000,BSC,0.25% fee,5277
2024-05-28 00:00:00.000,Base,0.25% fee,39897
2024-05-28 00:00:00.000,Ethereum,0.25% fee,10724
2024-05-28 00:00:00.000,Optimism,0.25% fee,2652
2024-05-28 00:00:00.000,Polygon,0.25% fee,5933
2024-05-29 00:00:00.000,Arbitrum,0.25% fee,10987
2024-05-29 00:00:00.000,Avalanche,0.25% fee,465
2024-05-29 00:00:00.000,BSC,0.25% fee,5582
2024-05-29 00:00:00.000,Base,0.25% fee,41012
2024-05-29 00:00:00.000,Ethereum,0.25% fee,11339
2024-05-29 00:00:00.000,Optimism,0.25% fee,3510
2024-05-29 00:00:00.000,Polygon,0.25% fee,5931
2024-05-30 00:00:00.000,Arbitrum,0.25% fee,15931
2024-05-30 00:00:00.000,Avalanche,0.25% fee,587
2024-05-30 00:00:00.000,BSC,0.25% fee,6900
2024-05-30 00:00:00.000,Base,0.25% fee,64579
2024-05-30 00:00:00.000,Ethereum,0.25% fee,9803
2024-05-30 00:00:00.000,Optimism,0.25% fee,2888
2024-05-30 00:00:00.000,Polygon,0.25% fee,6833
2024-05-31 00:00:00.000,Arbitrum,0.25% fee,14228
2024-05-31 00:00:00.000,Avalanche,0.25% fee,522
2024-05-31 00:00:00.000,BSC,0.25% fee,7798
2024-05-31 00:00:00.000,Base,0.25% fee,48846
2024-05-31 00:00:00.000,Ethereum,0.25% fee,10777
2024-05-31 00:00:00.000,Optimism,0.25% fee,3007
2024-05-31 00:00:00.000,Polygon,0.25% fee,5077
2024-06-01 00:00:00.000,Arbitrum,0.25% fee,6964
2024-06-01 00:00:00.000,Avalanche,0.25% fee,442
2024-06-01 00:00:00.000,BSC,0.25% fee,6171
2024-06-01 00:00:00.000,Base,0.25% fee,23725
2024-06-01 00:00:00.000,Ethereum,0.25% fee,11051
2024-06-01 00:00:00.000,Optimism,0.25% fee,2777
2024-06-01 00:00:00.000,Polygon,0.25% fee,4029
2024-06-02 00:00:00.000,Arbitrum,0.25% fee,6577
2024-06-02 00:00:00.000,Avalanche,0.25% fee,408
2024-06-02 00:00:00.000,BSC,0.25% fee,5611
2024-06-02 00:00:00.000,Base,0.25% fee,21387
2024-06-02 00:00:00.000,Ethereum,0.25% fee,10881
2024-06-02 00:00:00.000,Optimism,0.25% fee,2575
2024-06-02 00:00:00.000,Polygon,0.25% fee,3980
2024-06-03 00:00:00.000,Arbitrum,0.25% fee,6466
2024-06-03 00:00:00.000,Avalanche,0.25% fee,426
2024-06-03 00:00:00.000,BSC,0.25% fee,5828
2024-06-03 00:00:00.000,Base,0.25% fee,34318
2024-06-03 00:00:00.000,Ethereum,0.25% fee,12026
2024-06-03 00:00:00.000,Optimism,0.25% fee,4349
2024-06-03 00:00:00.000,Polygon,0.25% fee,4433
2024-06-04 00:00:00.000,Arbitrum,0.25% fee,6502
2024-06-04 00:00:00.000,Avalanche,0.25% fee,518
2024-06-04 00:00:00.000,BSC,0.25% fee,10228
2024-06-04 00:00:00.000,Base,0.25% fee,74970
2024-06-04 00:00:00.000,Ethereum,0.25% fee,11413
2024-06-04 00:00:00.000,Optimism,0.25% fee,3302
2024-06-04 00:00:00.000,Polygon,0.25% fee,4817
2024-06-05 00:00:00.000,Arbitrum,0.25% fee,5374
2024-06-05 00:00:00.000,Avalanche,0.25% fee,430
2024-06-05 00:00:00.000,BSC,0.25% fee,9899
2024-06-05 00:00:00.000,Base,0.25% fee,53359
2024-06-05 00:00:00.000,Ethereum,0.25% fee,10431
2024-06-05 00:00:00.000,Optimism,0.25% fee,1840
2024-06-05 00:00:00.000,Polygon,0.25% fee,5736
2024-06-06 00:00:00.000,Arbitrum,0.25% fee,5223
2024-06-06 00:00:00.000,Avalanche,0.25% fee,332
2024-06-06 00:00:00.000,BSC,0.25% fee,8656
2024-06-06 00:00:00.000,Base,0.25% fee,36676
2024-06-06 00:00:00.000,Ethereum,0.25% fee,10485
2024-06-06 00:00:00.000,Optimism,0.25% fee,1707
2024-06-06 00:00:00.000,Polygon,0.25% fee,4904
2024-06-07 00:00:00.000,Arbitrum,0.25% fee,5754
2024-06-07 00:00:00.000,Avalanche,0.25% fee,358
2024-06-07 00:00:00.000,BSC,0.25% fee,7872
2024-06-07 00:00:00.000,Base,0.25% fee,37373
2024-06-07 00:00:00.000,Ethereum,0.25% fee,10390
2024-06-07 00:00:00.000,Optimism,0.25% fee,1651
2024-06-07 00:00:00.000,Polygon,0.25% fee,4396
2024-06-08 00:00:00.000,Arbitrum,0.25% fee,5261
2024-06-08 00:00:00.000,Avalanche,0.25% fee,336
2024-06-08 00:00:00.000,BSC,0.25% fee,7706
2024-06-08 00:00:00.000,Base,0.25% fee,45261
2024-06-08 00:00:00.000,Ethereum,0.25% fee,11676
2024-06-08 00:00:00.000,Optimism,0.25% fee,1506
2024-06-08 00:00:00.000,Polygon,0.25% fee,4616
2024-06-09 00:00:00.000,Arbitrum,0.25% fee,5391
2024-06-09 00:00:00.000,Avalanche,0.25% fee,368
2024-06-09 00:00:00.000,BSC,0.25% fee,8617
2024-06-09 00:00:00.000,Base,0.25% fee,51717
2024-06-09 00:00:00.000,Ethereum,0.25% fee,11302
2024-06-09 00:00:00.000,Optimism,0.25% fee,1569
2024-06-09 00:00:00.000,Polygon,0.25% fee,4236
2024-06-10 00:00:00.000,Arbitrum,0.25% fee,6862
2024-06-10 00:00:00.000,Avalanche,0.25% fee,382
2024-06-10 00:00:00.000,BSC,0.25% fee,7839
2024-06-10 00:00:00.000,Base,0.25% fee,60645
2024-06-10 00:00:00.000,Ethereum,0.25% fee,10943
2024-06-10 00:00:00.000,Optimism,0.25% fee,2353
2024-06-10 00:00:00.000,Polygon,0.25% fee,4168
2024-06-11 00:00:00.000,Arbitrum,0.25% fee,6089
2024-06-11 00:00:00.000,Avalanche,0.25% fee,359
2024-06-11 00:00:00.000,BSC,0.25% fee,6564
2024-06-11 00:00:00.000,Base,0.25% fee,55076
2024-06-11 00:00:00.000,Ethereum,0.25% fee,10598
2024-06-11 00:00:00.000,Optimism,0.25% fee,1826
2024-06-11 00:00:00.000,Polygon,0.25% fee,4676
2024-06-12 00:00:00.000,Arbitrum,0.25% fee,6469
2024-06-12 00:00:00.000,Avalanche,0.25% fee,375
2024-06-12 00:00:00.000,BSC,0.25% fee,9597
2024-06-12 00:00:00.000,Base,0.25% fee,98158
2024-06-12 00:00:00.000,Ethereum,0.25% fee,10903
2024-06-12 00:00:00.000,Optimism,0.25% fee,2252
2024-06-12 00:00:00.000,Polygon,0.25% fee,4397
2024-06-13 00:00:00.000,Arbitrum,0.25% fee,6282
2024-06-13 00:00:00.000,Avalanche,0.25% fee,372
2024-06-13 00:00:00.000,BSC,0.25% fee,6056
2024-06-13 00:00:00.000,Base,0.25% fee,141401
2024-06-13 00:00:00.000,Ethereum,0.25% fee,11377
2024-06-13 00:00:00.000,Optimism,0.25% fee,1985
2024-06-13 00:00:00.000,Polygon,0.25% fee,4160
2024-06-14 00:00:00.000,Arbitrum,0.25% fee,5666
2024-06-14 00:00:00.000,Avalanche,0.25% fee,320
2024-06-14 00:00:00.000,BSC,0.25% fee,5656
2024-06-14 00:00:00.000,Base,0.25% fee,128198
2024-06-14 00:00:00.000,Ethereum,0.25% fee,10172
2024-06-14 00:00:00.000,Optimism,0.25% fee,1765
2024-06-14 00:00:00.000,Polygon,0.25% fee,3569
2024-06-15 00:00:00.000,Arbitrum,0.25% fee,5435
2024-06-15 00:00:00.000,Avalanche,0.25% fee,338
2024-06-15 00:00:00.000,BSC,0.25% fee,4726
2024-06-15 00:00:00.000,Base,0.25% fee,126212
2024-06-15 00:00:00.000,Ethereum,0.25% fee,10959
2024-06-15 00:00:00.000,Optimism,0.25% fee,1800
2024-06-15 00:00:00.000,Polygon,0.25% fee,3334
2024-06-16 00:00:00.000,Arbitrum,0.25% fee,5176
2024-06-16 00:00:00.000,Avalanche,0.25% fee,342
2024-06-16 00:00:00.000,BSC,0.25% fee,5148
2024-06-16 00:00:00.000,Base,0.25% fee,139681
2024-06-16 00:00:00.000,Ethereum,0.25% fee,11047
2024-06-16 00:00:00.000,Optimism,0.25% fee,1417
2024-06-16 00:00:00.000,Polygon,0.25% fee,3313
2024-06-17 00:00:00.000,Arbitrum,0.25% fee,4460
2024-06-17 00:00:00.000,Avalanche,0.25% fee,290
2024-06-17 00:00:00.000,BSC,0.25% fee,5892
2024-06-17 00:00:00.000,Base,0.25% fee,175851
2024-06-17 00:00:00.000,Ethereum,0.25% fee,9652
2024-06-17 00:00:00.000,Optimism,0.25% fee,1946
2024-06-17 00:00:00.000,Polygon,0.25% fee,3608
2024-06-18 00:00:00.000,Arbitrum,0.25% fee,4607
2024-06-18 00:00:00.000,Avalanche,0.25% fee,334
2024-06-18 00:00:00.000,BSC,0.25% fee,5106
2024-06-18 00:00:00.000,Base,0.25% fee,157438
2024-06-18 00:00:00.000,Ethereum,0.25% fee,8429
2024-06-18 00:00:00.000,Optimism,0.25% fee,1401
2024-06-18 00:00:00.000,Polygon,0.25% fee,3891
2024-06-19 00:00:00.000,Arbitrum,0.25% fee,5552
2024-06-19 00:00:00.000,Avalanche,0.25% fee,435
2024-06-19 00:00:00.000,BSC,0.25% fee,4798
2024-06-19 00:00:00.000,Base,0.25% fee,187642
2024-06-19 00:00:00.000,Ethereum,0.25% fee,10989
2024-06-19 00:00:00.000,Optimism,0.25% fee,1340
2024-06-19 00:00:00.000,Polygon,0.25% fee,3893
2024-06-20 00:00:00.000,Arbitrum,0.25% fee,8735
2024-06-20 00:00:00.000,Avalanche,0.25% fee,1649
2024-06-20 00:00:00.000,BSC,0.25% fee,9721
2024-06-20 00:00:00.000,Base,0.25% fee,170384
2024-06-20 00:00:00.000,Ethereum,0.25% fee,9752
2024-06-20 00:00:00.000,Optimism,0.25% fee,2986
2024-06-20 00:00:00.000,Polygon,0.25% fee,4293
2024-06-21 00:00:00.000,Arbitrum,0.25% fee,9310
2024-06-21 00:00:00.000,Avalanche,0.25% fee,1181
2024-06-21 00:00:00.000,BSC,0.25% fee,6668
2024-06-21 00:00:00.000,Base,0.25% fee,146844
2024-06-21 00:00:00.000,Ethereum,0.25% fee,10350
2024-06-21 00:00:00.000,Optimism,0.25% fee,3017
2024-06-21 00:00:00.000,Polygon,0.25% fee,5601
2024-06-22 00:00:00.000,Arbitrum,0.25% fee,6113
2024-06-22 00:00:00.000,Avalanche,0.25% fee,758
2024-06-22 00:00:00.000,BSC,0.25% fee,5319
2024-06-22 00:00:00.000,Base,0.25% fee,127059
2024-06-22 00:00:00.000,Ethereum,0.25% fee,9969
2024-06-22 00:00:00.000,Optimism,0.25% fee,2163
2024-06-22 00:00:00.000,Polygon,0.25% fee,5052
2024-06-23 00:00:00.000,Arbitrum,0.25% fee,6553
2024-06-23 00:00:00.000,Avalanche,0.25% fee,547
2024-06-23 00:00:00.000,BSC,0.25% fee,5191
2024-06-23 00:00:00.000,Base,0.25% fee,221935
2024-06-23 00:00:00.000,Ethereum,0.25% fee,9920
2024-06-23 00:00:00.000,Optimism,0.25% fee,2006
2024-06-23 00:00:00.000,Polygon,0.25% fee,4370
2024-06-24 00:00:00.000,Arbitrum,0.25% fee,6024
2024-06-24 00:00:00.000,Avalanche,0.25% fee,553
2024-06-24 00:00:00.000,BSC,0.25% fee,5095
2024-06-24 00:00:00.000,Base,0.25% fee,169671
2024-06-24 00:00:00.000,Ethereum,0.25% fee,8675
2024-06-24 00:00:00.000,Optimism,0.25% fee,2007
2024-06-24 00:00:00.000,Polygon,0.25% fee,4195
2024-06-25 00:00:00.000,Arbitrum,0.25% fee,7081
2024-06-25 00:00:00.000,Avalanche,0.25% fee,564
2024-06-25 00:00:00.000,BSC,0.25% fee,4890
2024-06-25 00:00:00.000,Base,0.25% fee,166112
2024-06-25 00:00:00.000,Ethereum,0.25% fee,9864
2024-06-25 00:00:00.000,Optimism,0.25% fee,2010
2024-06-25 00:00:00.000,Polygon,0.25% fee,4622
2024-06-26 00:00:00.000,Arbitrum,0.25% fee,6375
2024-06-26 00:00:00.000,Avalanche,0.25% fee,481
2024-06-26 00:00:00.000,BSC,0.25% fee,4624
2024-06-26 00:00:00.000,Base,0.25% fee,158162
2024-06-26 00:00:00.000,Ethereum,0.25% fee,8818
2024-06-26 00:00:00.000,Optimism,0.25% fee,2391
2024-06-26 00:00:00.000,Polygon,0.25% fee,4718
2024-06-27 00:00:00.000,Arbitrum,0.25% fee,6207
2024-06-27 00:00:00.000,Avalanche,0.25% fee,496
2024-06-27 00:00:00.000,BSC,0.25% fee,4669
2024-06-27 00:00:00.000,Base,0.25% fee,198410
2024-06-27 00:00:00.000,Ethereum,0.25% fee,9111
2024-06-27 00:00:00.000,Optimism,0.25% fee,2393
2024-06-27 00:00:00.000,Polygon,0.25% fee,4982
2024-06-28 00:00:00.000,Arbitrum,0.25% fee,6367
2024-06-28 00:00:00.000,Avalanche,0.25% fee,446
2024-06-28 00:00:00.000,BSC,0.25% fee,4700
2024-06-28 00:00:00.000,Base,0.25% fee,248947
2024-06-28 00:00:00.000,Ethereum,0.25% fee,9864
2024-06-28 00:00:00.000,Optimism,0.25% fee,2018
2024-06-28 00:00:00.000,Polygon,0.25% fee,4502
2024-06-29 00:00:00.000,Arbitrum,0.25% fee,5894
2024-06-29 00:00:00.000,Avalanche,0.25% fee,387
2024-06-29 00:00:00.000,BSC,0.25% fee,4262
2024-06-29 00:00:00.000,Base,0.25% fee,295109
2024-06-29 00:00:00.000,Ethereum,0.25% fee,9925
2024-06-29 00:00:00.000,Optimism,0.25% fee,2098
2024-06-29 00:00:00.000,Polygon,0.25% fee,3266
2024-06-30 00:00:00.000,Arbitrum,0.25% fee,6315
2024-06-30 00:00:00.000,Avalanche,0.25% fee,452
2024-06-30 00:00:00.000,BSC,0.25% fee,4444
2024-06-30 00:00:00.000,Base,0.25% fee,205942
2024-06-30 00:00:00.000,Ethereum,0.25% fee,9973
2024-06-30 00:00:00.000,Optimism,0.25% fee,3105
2024-06-30 00:00:00.000,Polygon,0.25% fee,3454
2024-07-01 00:00:00.000,Arbitrum,0.25% fee,4833
2024-07-01 00:00:00.000,Avalanche,0.25% fee,573
2024-07-01 00:00:00.000,BSC,0.25% fee,5118
2024-07-01 00:00:00.000,Base,0.25% fee,244352
2024-07-01 00:00:00.000,Ethereum,0.25% fee,10223
2024-07-01 00:00:00.000,Optimism,0.25% fee,1805
2024-07-01 00:00:00.000,Polygon,0.25% fee,3950
2024-07-02 00:00:00.000,Arbitrum,0.25% fee,5284
2024-07-02 00:00:00.000,Avalanche,0.25% fee,501
2024-07-02 00:00:00.000,BSC,0.25% fee,4820
2024-07-02 00:00:00.000,Base,0.25% fee,284221
2024-07-02 00:00:00.000,Ethereum,0.25% fee,9768
2024-07-02 00:00:00.000,Optimism,0.25% fee,1732
2024-07-02 00:00:00.000,Polygon,0.25% fee,3973
2024-07-03 00:00:00.000,Arbitrum,0.25% fee,5435
2024-07-03 00:00:00.000,Avalanche,0.25% fee,554
2024-07-03 00:00:00.000,BSC,0.25% fee,4288
2024-07-03 00:00:00.000,Base,0.25% fee,334264
2024-07-03 00:00:00.000,Ethereum,0.25% fee,10251
2024-07-03 00:00:00.000,Optimism,0.25% fee,2039
2024-07-03 00:00:00.000,Polygon,0.25% fee,4290
2024-07-04 00:00:00.000,Arbitrum,0.25% fee,4409
2024-07-04 00:00:00.000,Avalanche,0.25% fee,451
2024-07-04 00:00:00.000,BSC,0.25% fee,4065
2024-07-04 00:00:00.000,Base,0.25% fee,255306
2024-07-04 00:00:00.000,Ethereum,0.25% fee,10893
2024-07-04 00:00:00.000,Optimism,0.25% fee,1838
2024-07-04 00:00:00.000,Polygon,0.25% fee,5001
2024-07-05 00:00:00.000,Arbitrum,0.25% fee,4223
2024-07-05 00:00:00.000,Avalanche,0.25% fee,505
2024-07-05 00:00:00.000,BSC,0.25% fee,4187
2024-07-05 00:00:00.000,Base,0.25% fee,166789
2024-07-05 00:00:00.000,Ethereum,0.25% fee,8222
2024-07-05 00:00:00.000,Optimism,0.25% fee,1595
2024-07-05 00:00:00.000,Polygon,0.25% fee,4209
2024-07-06 00:00:00.000,Arbitrum,0.25% fee,3646
2024-07-06 00:00:00.000,Avalanche,0.25% fee,384
2024-07-06 00:00:00.000,BSC,0.25% fee,3499
2024-07-06 00:00:00.000,Base,0.25% fee,174269
2024-07-06 00:00:00.000,Ethereum,0.25% fee,10540
2024-07-06 00:00:00.000,Optimism,0.25% fee,1225
2024-07-06 00:00:00.000,Polygon,0.25% fee,3624
2024-07-07 00:00:00.000,Arbitrum,0.25% fee,2872
2024-07-07 00:00:00.000,Avalanche,0.25% fee,371
2024-07-07 00:00:00.000,BSC,0.25% fee,3428
2024-07-07 00:00:00.000,Base,0.25% fee,188299
2024-07-07 00:00:00.000,Ethereum,0.25% fee,9867
2024-07-07 00:00:00.000,Optimism,0.25% fee,1191
2024-07-07 00:00:00.000,Polygon,0.25% fee,3589
2024-07-08 00:00:00.000,Arbitrum,0.25% fee,3004
2024-07-08 00:00:00.000,Avalanche,0.25% fee,415
2024-07-08 00:00:00.000,BSC,0.25% fee,3793
2024-07-08 00:00:00.000,Base,0.25% fee,210496
2024-07-08 00:00:00.000,Ethereum,0.25% fee,9553
2024-07-08 00:00:00.000,Optimism,0.25% fee,1516
2024-07-08 00:00:00.000,Polygon,0.25% fee,3375
2024-07-09 00:00:00.000,Arbitrum,0.25% fee,3360
2024-07-09 00:00:00.000,Avalanche,0.25% fee,431
2024-07-09 00:00:00.000,BSC,0.25% fee,3802
2024-07-09 00:00:00.000,Base,0.25% fee,203975
2024-07-09 00:00:00.000,Ethereum,0.25% fee,11353
2024-07-09 00:00:00.000,Optimism,0.25% fee,1442
2024-07-09 00:00:00.000,Polygon,0.25% fee,4149
2024-07-10 00:00:00.000,Arbitrum,0.25% fee,4573
2024-07-10 00:00:00.000,Avalanche,0.25% fee,451
2024-07-10 00:00:00.000,BSC,0.25% fee,3997
2024-07-10 00:00:00.000,Base,0.25% fee,206056
2024-07-10 00:00:00.000,Ethereum,0.25% fee,11528
2024-07-10 00:00:00.000,Optimism,0.25% fee,1514
2024-07-10 00:00:00.000,Polygon,0.25% fee,4150
2024-07-11 00:00:00.000,Arbitrum,0.25% fee,5005
2024-07-11 00:00:00.000,Avalanche,0.25% fee,467
2024-07-11 00:00:00.000,BSC,0.25% fee,4070
2024-07-11 00:00:00.000,Base,0.25% fee,275268
2024-07-11 00:00:00.000,Ethereum,0.25% fee,14294
2024-07-11 00:00:00.000,Optimism,0.25% fee,1818
2024-07-11 00:00:00.000,Polygon,0.25% fee,4204
2024-07-12 00:00:00.000,Arbitrum,0.25% fee,4648
2024-07-12 00:00:00.000,Avalanche,0.25% fee,322
2024-07-12 00:00:00.000,BSC,0.25% fee,4294
2024-07-12 00:00:00.000,Base,0.25% fee,205082
2024-07-12 00:00:00.000,Ethereum,0.25% fee,12498
2024-07-12 00:00:00.000,Optimism,0.25% fee,1989
2024-07-12 00:00:00.000,Polygon,0.25% fee,3637
2024-07-13 00:00:00.000,Arbitrum,0.25% fee,4265
2024-07-13 00:00:00.000,Avalanche,0.25% fee,367
2024-07-13 00:00:00.000,BSC,0.25% fee,3906
2024-07-13 00:00:00.000,Base,0.25% fee,174029
2024-07-13 00:00:00.000,Ethereum,0.25% fee,12380
2024-07-13 00:00:00.000,Optimism,0.25% fee,2154
2024-07-13 00:00:00.000,Polygon,0.25% fee,3396
2024-07-14 00:00:00.000,Arbitrum,0.25% fee,3112
2024-07-14 00:00:00.000,Avalanche,0.25% fee,348
2024-07-14 00:00:00.000,BSC,0.25% fee,4041
2024-07-14 00:00:00.000,Base,0.25% fee,239335
2024-07-14 00:00:00.000,Ethereum,0.25% fee,12262
2024-07-14 00:00:00.000,Optimism,0.25% fee,1553
2024-07-14 00:00:00.000,Polygon,0.25% fee,3223
2024-07-15 00:00:00.000,Arbitrum,0.25% fee,5434
2024-07-15 00:00:00.000,Avalanche,0.25% fee,465
2024-07-15 00:00:00.000,BSC,0.25% fee,4744
2024-07-15 00:00:00.000,Base,0.25% fee,299361
2024-07-15 00:00:00.000,Ethereum,0.25% fee,10532
2024-07-15 00:00:00.000,Optimism,0.25% fee,1521
2024-07-15 00:00:00.000,Polygon,0.25% fee,4088
2024-07-16 00:00:00.000,Arbitrum,0.25% fee,2881
2024-07-16 00:00:00.000,Avalanche,0.25% fee,321
2024-07-16 00:00:00.000,BSC,0.25% fee,3262
2024-07-16 00:00:00.000,Base,0.25% fee,160687
2024-07-16 00:00:00.000,Ethereum,0.25% fee,6292
2024-07-16 00:00:00.000,Optimism,0.25% fee,1512
2024-07-16 00:00:00.000,Polygon,0.25% fee,2656
﻿
