DATE,DEX,ACTIVE_USERS,PCT_SHARE
2023-10-23 00:00:00.000,velodrome,2598.0,1.1361747907391697
2023-10-23 00:00:00.000,voodoo,1.0,0.00043732670929144327
2023-10-23 00:00:00.000,woofi,5106.0,2.2329901776421095
2023-10-23 00:00:00.000,zyberswap,492.0,0.21516474097139007
2023-10-24 00:00:00.000,aerodrome,1426.0,0.563284589070857
2023-10-24 00:00:00.000,alienbase,519.0,0.20501030976702297
2023-10-24 00:00:00.000,balancer,3611.0,1.4263819432923313
2023-10-24 00:00:00.000,baseswap,3119.0,1.2320369097559627
2023-10-24 00:00:00.000,beethoven-x,502.0,0.19829513584401834
2023-10-24 00:00:00.000,biswap,3165.0,1.2502073803711515
2023-10-24 00:00:00.000,camelot,3312.0,1.3082738842936033
2023-10-24 00:00:00.000,curve,1820.0,0.7189186199922578
2023-10-24 00:00:00.000,dackieswap,520.0,0.20540531999778794
2023-10-24 00:00:00.000,dodo,2805.0,1.1080036972957599
2023-10-24 00:00:00.000,fraxswap,218.0,0.08611223030676494
2023-10-24 00:00:00.000,gmx,871.0,0.3440539109962948
2023-10-24 00:00:00.000,hashflow,1539.0,0.6079207451472993
2023-10-24 00:00:00.000,kyberswap,2575.0,1.0171513442198152
2023-10-24 00:00:00.000,level-finance,119.0,0.047006217461032236
2023-10-24 00:00:00.000,maverick,2783.0,1.0993134722189304
2023-10-24 00:00:00.000,pancakeswap,130626.0,51.598606403905855
2023-10-24 00:00:00.000,pangolin,1282.0,0.5064031158407003
2023-10-24 00:00:00.000,quickswap,10724.0,4.236089714723612
2023-10-24 00:00:00.000,ramses-v2,1182.0,0.4669020927642026
2023-10-24 00:00:00.000,sparta,392.0,0.15484401045987092
2023-10-24 00:00:00.000,sushiswap,8767.0,3.463054693116552
2023-10-24 00:00:00.000,swapbased,573.0,0.22634086222833172
2023-10-24 00:00:00.000,synthetix,30.0,0.011850306922949303
2023-10-24 00:00:00.000,trader joe,6780.0,2.6781693645865428
2023-10-24 00:00:00.000,uniswap,54998.0,21.724772671612193
2023-10-24 00:00:00.000,velodrome,2750.0,1.0862781346036863
2023-10-24 00:00:00.000,voodoo,1.0,0.0003950102307649768
2023-10-24 00:00:00.000,woofi,5618.0,2.2191674764376397
2023-10-24 00:00:00.000,zyberswap,531.0,0.20975043253620268
2023-10-25 00:00:00.000,aerodrome,1490.0,0.6078828948280997
2023-10-25 00:00:00.000,alienbase,549.0,0.22397832836283674
2023-10-25 00:00:00.000,balancer,3138.0,1.2802258550138101
2023-10-25 00:00:00.000,baseswap,2909.0,1.1867995577549946
2023-10-25 00:00:00.000,beethoven-x,401.0,0.16359801397722684
2023-10-25 00:00:00.000,biswap,3230.0,1.317759563956216
2023-10-25 00:00:00.000,camelot,3093.0,1.261866975639807
2023-10-25 00:00:00.000,curve,1403.0,0.5723890613716939
2023-10-25 00:00:00.000,dackieswap,541.0,0.2207145275852362
2023-10-25 00:00:00.000,dodo,2060.0,0.8404287002321379
2023-10-25 00:00:00.000,fraxswap,148.0,0.0603803143856099
2023-10-25 00:00:00.000,gmx,698.0,0.2847666178456467
2023-10-25 00:00:00.000,hashflow,1273.0,0.5193522987356851
2023-10-25 00:00:00.000,kyberswap,2254.0,0.9195758690889508
2023-10-25 00:00:00.000,level-finance,56.0,0.022846605443203747
2023-10-25 00:00:00.000,maverick,2891.0,1.1794560060053936
2023-10-25 00:00:00.000,pancakeswap,127647.0,52.07679723229695
2023-10-25 00:00:00.000,pangolin,1202.0,0.49038606683448044
2023-10-25 00:00:00.000,quickswap,9949.0,4.058944242043466
2023-10-25 00:00:00.000,ramses-v2,842.0,0.34351503184245635
2023-10-25 00:00:00.000,sparta,525.0,0.21418692603003514
2023-10-25 00:00:00.000,sushiswap,7949.0,3.242994047643332
2023-10-25 00:00:00.000,swapbased,755.0,0.3080211983860505
2023-10-25 00:00:00.000,synthetix,18.0,0.007343551749601204
2023-10-25 00:00:00.000,trader joe,6203.0,2.530669527932015
2023-10-25 00:00:00.000,uniswap,55777.0,22.755626996528132
2023-10-25 00:00:00.000,velodrome,2571.0,1.048903974901372
2023-10-25 00:00:00.000,woofi,5159.0,2.1047435264551453
2023-10-25 00:00:00.000,zyberswap,382.0,0.15584648713042557
2023-10-26 00:00:00.000,aerodrome,1803.0,0.7669272716445337
2023-10-26 00:00:00.000,alienbase,386.0,0.16418964329161953
2023-10-26 00:00:00.000,balancer,3096.0,1.3169200404944406
2023-10-26 00:00:00.000,baseswap,3012.0,1.281189651798855
2023-10-26 00:00:00.000,beethoven-x,536.0,0.22799390881945095
2023-10-26 00:00:00.000,biswap,2749.0,1.1693195062400572
2023-10-26 00:00:00.000,camelot,3406.0,1.4487821892519588
2023-10-26 00:00:00.000,curve,1446.0,0.6150731196882949
2023-10-26 00:00:00.000,dackieswap,463.0,0.19694249959590632
2023-10-26 00:00:00.000,dodo,2050.0,0.8719916288803629
2023-10-26 00:00:00.000,fraxswap,231.0,0.09825856891286038
2023-10-26 00:00:00.000,gmx,699.0,0.2973278773596944
2023-10-26 00:00:00.000,hashflow,1061.0,0.4513088381668609
2023-10-26 00:00:00.000,kyberswap,2328.0,0.9902422009919436
2023-10-26 00:00:00.000,level-finance,36.0,0.01531302372667954
2023-10-26 00:00:00.000,maverick,2505.0,1.0655312343147847
2023-10-26 00:00:00.000,pancakeswap,117067.0,49.79582635031094
2023-10-26 00:00:00.000,pangolin,1205.0,0.5125609330735791
2023-10-26 00:00:00.000,quickswap,10344.0,4.399942150799255
2023-10-26 00:00:00.000,ramses-v2,1029.0,0.4376972615209236
2023-10-26 00:00:00.000,sparta,297.0,0.12633244574510621
2023-10-26 00:00:00.000,sushiswap,8108.0,3.448833232664381
2023-10-26 00:00:00.000,swapbased,713.0,0.303282942142292
2023-10-26 00:00:00.000,synthetix,18.0,0.00765651186333977
2023-10-26 00:00:00.000,trader joe,6594.0,2.804835512603469
2023-10-26 00:00:00.000,uniswap,54388.0,23.134575956851304
2023-10-26 00:00:00.000,velodrome,3945.0,1.6780521833819662
